FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2021-12-07,Delta Air Lines Inc.,SLC,ONT,false,false,2250,2245.0,0.0,-5.0,2322.0,0.0,80.0,117.0,97.0,558.0,2021,4,12,7,2,DL,DL,19790,DL,2425,DL,19790,DL,N333NW,2425,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,13891,1389101,32575,"Ontario, CA",CA,6,California,91,0.0,-1.0,2200-2259,13.0,2258.0,2318.0,4.0,2347,-25.0,0.0,-2.0,2300-2359,3,0.0
2021-12-13,Delta Air Lines Inc.,CVG,ATL,false,false,1101,1058.0,0.0,-3.0,1208.0,0.0,55.0,91.0,70.0,373.0,2021,4,12,13,1,DL,DL,19790,DL,1709,DL,19790,DL,N862DN,1709,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1100-1159,10.0,1108.0,1203.0,5.0,1232,-24.0,0.0,-2.0,1200-1259,2,0.0
2021-12-23,Hawaiian Airlines Inc.,HNL,OGG,false,false,1105,1105.0,0.0,0.0,1157.0,7.0,20.0,45.0,52.0,100.0,2021,4,12,23,4,HA,HA,19690,HA,246,HA,19690,HA,N478HA,246,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,0.0,0.0,1100-1159,26.0,1131.0,1151.0,6.0,1150,7.0,0.0,0.0,1100-1159,1,0.0
2021-12-19,Envoy Air,IAH,MIA,false,false,1256,1252.0,0.0,-4.0,1618.0,0.0,124.0,154.0,146.0,964.0,2021,4,12,19,7,AA,AA_CODESHARE,19805,AA,3662,MQ,20398,MQ,N265NN,3662,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,0.0,-1.0,1200-1259,16.0,1308.0,1612.0,6.0,1630,-12.0,0.0,-1.0,1600-1659,4,0.0
2021-12-16,SkyWest Airlines Inc.,AUS,SAN,false,false,700,654.0,0.0,-6.0,827.0,17.0,175.0,190.0,213.0,1164.0,2021,4,12,16,4,AS,AS_CODESHARE,19930,AS,3342,OO,20304,OO,N186SY,3342,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,-1.0,0700-0759,14.0,708.0,803.0,24.0,810,17.0,1.0,1.0,0800-0859,5,0.0
2021-12-29,SkyWest Airlines Inc.,LAX,RNO,false,false,700,654.0,0.0,-6.0,830.0,0.0,68.0,93.0,96.0,391.0,2021,4,12,29,3,UA,UA_CODESHARE,19977,UA,5252,OO,20304,OO,N148SY,5252,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,0.0,-1.0,0700-0759,22.0,716.0,824.0,6.0,833,-3.0,0.0,-1.0,0800-0859,2,0.0
2021-12-08,SkyWest Airlines Inc.,SLC,IAH,false,false,1640,1637.0,0.0,-3.0,2031.0,0.0,146.0,189.0,174.0,1195.0,2021,4,12,8,3,UA,UA_CODESHARE,19977,UA,5650,OO,20304,OO,N213SY,5650,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,1600-1659,17.0,1654.0,2020.0,11.0,2049,-18.0,0.0,-2.0,2000-2059,5,0.0
2021-12-08,Horizon Air,SNA,PDX,false,false,1320,1313.0,0.0,-7.0,1549.0,0.0,145.0,156.0,156.0,859.0,2021,4,12,8,3,AS,AS_CODESHARE,19930,AS,2530,QX,19687,QX,N624QX,2530,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,0.0,-1.0,1300-1359,7.0,1320.0,1545.0,4.0,1556,-7.0,0.0,-1.0,1500-1559,4,0.0
2021-12-23,United Air Lines Inc.,DEN,ONT,false,false,1920,1957.0,37.0,37.0,2129.0,46.0,138.0,143.0,152.0,819.0,2021,4,12,23,4,UA,UA,19977,UA,1689,UA,19977,UA,N445UA,1689,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13891,1389101,32575,"Ontario, CA",CA,6,California,91,1.0,2.0,1900-1959,11.0,2008.0,2126.0,3.0,2043,46.0,1.0,3.0,2000-2059,4,0.0
2021-12-16,Air Wisconsin Airlines Corp,CRW,ORD,false,false,1714,1822.0,68.0,68.0,1904.0,45.0,79.0,125.0,102.0,416.0,2021,4,12,16,4,UA,UA_CODESHARE,19977,UA,3737,ZW,20046,ZW,N451AW,3737,11146,1114607,31146,"Charleston/Dunbar, WV",WV,54,West Virginia,39,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,1.0,4.0,1700-1759,16.0,1838.0,1857.0,7.0,1819,45.0,1.0,3.0,1800-1859,2,0.0
2021-04-12,Allegiant Air,HTS,PIE,false,false,854,902.0,8.0,8.0,1050.0,1.0,96.0,115.0,108.0,721.0,2021,2,4,12,1,G4,G4,20368,G4,943,G4,20368,G4,216NV,943,12223,1222305,32223,"Ashland, WV",WV,54,West Virginia,39,14112,1411206,33195,"St. Petersburg, FL",FL,12,Florida,33,0.0,0.0,0800-0859,6.0,908.0,1044.0,6.0,1049,1.0,0.0,0.0,1000-1059,3,0.0
2021-04-18,Delta Air Lines Inc.,DFW,ATL,false,false,710,706.0,0.0,-4.0,1010.0,0.0,87.0,130.0,124.0,731.0,2021,2,4,18,7,DL,DL,19790,DL,1656,DL,19790,DL,N332DN,1656,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0700-0759,10.0,716.0,943.0,27.0,1020,-10.0,0.0,-1.0,1000-1059,3,0.0
2021-04-08,JetBlue Airways,BOS,RDU,false,false,800,751.0,0.0,-9.0,935.0,0.0,84.0,127.0,104.0,612.0,2021,2,4,8,4,B6,B6,20409,B6,183,B6,20409,B6,N239JB,183,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,0.0,-1.0,0800-0859,16.0,807.0,931.0,4.0,1007,-32.0,0.0,-2.0,1000-1059,3,0.0
2021-04-19,Endeavor Air Inc.,GSO,ATL,false,false,1017,955.0,0.0,-22.0,1115.0,0.0,64.0,86.0,80.0,306.0,2021,2,4,19,1,DL,DL_CODESHARE,19790,DL,5067,9E,20363,9E,N184GJ,5067,11995,1199502,31995,"Greensboro/High Point, NC",NC,37,North Carolina,36,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-2.0,1000-1059,12.0,1007.0,1111.0,4.0,1143,-28.0,0.0,-2.0,1100-1159,2,0.0
2021-04-25,Endeavor Air Inc.,DTW,BTV,false,false,1250,1246.0,0.0,-4.0,1416.0,0.0,70.0,102.0,90.0,537.0,2021,2,4,25,7,DL,DL_CODESHARE,19790,DL,5196,9E,20363,9E,N835AY,5196,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,0.0,-1.0,1200-1259,18.0,1304.0,1414.0,2.0,1432,-16.0,0.0,-2.0,1400-1459,3,0.0
2021-04-10,Envoy Air,FSD,ORD,false,false,1028,1017.0,0.0,-11.0,1152.0,0.0,77.0,97.0,95.0,463.0,2021,2,4,10,6,AA,AA_CODESHARE,19805,AA,3533,MQ,20398,MQ,N671AE,3533,11775,1177502,31775,"Sioux Falls, SD",SD,46,South Dakota,67,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1000-1059,10.0,1027.0,1144.0,8.0,1205,-13.0,0.0,-1.0,1200-1259,2,0.0
2021-04-06,Southwest Airlines Co.,MKE,DCA,false,false,1230,1222.0,0.0,-8.0,1455.0,0.0,83.0,105.0,93.0,634.0,2021,2,4,6,2,WN,WN,19393,WN,2040,WN,19393,WN,N748SW,2040,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,0.0,-1.0,1200-1259,7.0,1229.0,1452.0,3.0,1515,-20.0,0.0,-2.0,1500-1559,3,0.0
2021-04-07,Southwest Airlines Co.,DAL,PHX,false,false,1545,1557.0,12.0,12.0,1633.0,3.0,138.0,165.0,156.0,879.0,2021,2,4,7,3,WN,WN,19393,WN,3987,WN,19393,WN,N414WN,3987,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,0.0,1500-1559,15.0,1612.0,1630.0,3.0,1630,3.0,0.0,0.0,1600-1659,4,0.0
2021-04-07,Southwest Airlines Co.,LGA,BNA,false,false,1610,1609.0,0.0,-1.0,1708.0,0.0,107.0,160.0,119.0,764.0,2021,2,4,7,3,WN,WN,19393,WN,712,WN,19393,WN,N563WN,712,12953,1295304,31703,"New York, NY",NY,36,New York,22,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,-1.0,1600-1659,8.0,1617.0,1704.0,4.0,1750,-42.0,0.0,-2.0,1700-1759,4,0.0
2021-04-30,Southwest Airlines Co.,PHX,DEN,false,false,1210,1217.0,7.0,7.0,1454.0,4.0,83.0,100.0,97.0,602.0,2021,2,4,30,5,WN,WN,19393,WN,578,WN,19393,WN,N943WN,578,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,1200-1259,10.0,1227.0,1450.0,4.0,1450,4.0,0.0,0.0,1400-1459,3,0.0
2021-04-11,Southwest Airlines Co.,ABQ,LAS,false,false,1040,1034.0,0.0,-6.0,1057.0,0.0,74.0,100.0,83.0,486.0,2021,2,4,11,7,WN,WN,19393,WN,1948,WN,19393,WN,N7731A,1948,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,-1.0,1000-1059,6.0,1040.0,1054.0,3.0,1120,-23.0,0.0,-2.0,1100-1159,2,0.0
2021-04-26,American Airlines Inc.,AUS,DFW,false,false,1640,1646.0,6.0,6.0,1805.0,13.0,46.0,72.0,79.0,190.0,2021,2,4,26,1,AA,AA,19805,AA,1064,AA,19805,AA,N955NN,1064,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,0.0,1600-1659,11.0,1657.0,1743.0,22.0,1752,13.0,0.0,0.0,1700-1759,1,0.0
2021-04-30,American Airlines Inc.,DFW,SFO,false,false,1700,1703.0,3.0,3.0,1846.0,0.0,187.0,237.0,223.0,1464.0,2021,2,4,30,5,AA,AA,19805,AA,1175,AA,19805,AA,N337PJ,1175,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,0.0,1700-1759,29.0,1732.0,1839.0,7.0,1857,-11.0,0.0,-1.0,1800-1859,6,0.0
2021-04-15,Capital Cargo International,SDF,PHL,false,false,1743,1733.0,0.0,-10.0,1915.0,0.0,80.0,115.0,102.0,576.0,2021,2,4,15,4,AA,AA_CODESHARE,19805,AA,6010,PT,20427,PT,N665BC,6010,14730,1473004,33044,"Louisville, KY",KY,21,Kentucky,52,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,0.0,-1.0,1700-1759,18.0,1751.0,1911.0,4.0,1938,-23.0,0.0,-2.0,1900-1959,3,0.0
2021-04-30,Capital Cargo International,ORD,RIC,false,false,2110,2103.0,0.0,-7.0,2350.0,0.0,89.0,144.0,107.0,642.0,2021,2,4,30,5,AA,AA_CODESHARE,19805,AA,6251,PT,20427,PT,N608LM,6251,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,0.0,-1.0,2100-2159,12.0,2115.0,2344.0,6.0,34,-44.0,0.0,-2.0,0001-0559,3,0.0
2021-04-28,United Air Lines Inc.,ORD,HNL,false,false,940,940.0,0.0,0.0,1348.0,0.0,527.0,571.0,548.0,4243.0,2021,2,4,28,3,UA,UA,19977,UA,219,UA,19977,UA,N643UA,219,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,0.0,0.0,0900-0959,17.0,957.0,1344.0,4.0,1411,-23.0,0.0,-2.0,1400-1459,11,0.0
2021-04-01,United Air Lines Inc.,DEN,FLL,false,false,750,743.0,0.0,-7.0,1329.0,0.0,187.0,233.0,226.0,1703.0,2021,2,4,1,4,UA,UA,19977,UA,1134,UA,19977,UA,N35204,1134,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,0.0,-1.0,0700-0759,13.0,756.0,1303.0,26.0,1343,-14.0,0.0,-1.0,1300-1359,7,0.0
2021-04-01,United Air Lines Inc.,EWR,RDU,false,false,1900,1904.0,4.0,4.0,2040.0,4.0,73.0,96.0,96.0,416.0,2021,2,4,1,4,UA,UA,19977,UA,762,UA,19977,UA,N73275,762,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,14492,1449202,34492,"Raleigh/Durham, NC",NC,37,North Carolina,36,0.0,0.0,1900-1959,19.0,1923.0,2036.0,4.0,2036,4.0,0.0,0.0,2000-2059,2,0.0
2021-04-14,United Air Lines Inc.,IAD,SMF,false,false,1805,1758.0,0.0,-7.0,2031.0,0.0,318.0,353.0,333.0,2358.0,2021,2,4,14,3,UA,UA,19977,UA,422,UA,19977,UA,N27722,422,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,-1.0,1800-1859,11.0,1809.0,2027.0,4.0,2058,-27.0,0.0,-2.0,2000-2059,10,0.0
2021-04-29,JetBlue Airways,BOS,DFW,false,false,930,928.0,0.0,-2.0,1245.0,0.0,234.0,271.0,257.0,1562.0,2021,2,4,29,4,B6,B6,20409,B6,215,B6,20409,B6,N183JB,215,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,0900-0959,17.0,945.0,1239.0,6.0,1301,-16.0,0.0,-2.0,1300-1359,7,0.0
2021-04-22,SkyWest Airlines Inc.,CMX,ORD,false,false,1155,1149.0,0.0,-6.0,1213.0,0.0,60.0,95.0,84.0,360.0,2021,2,4,22,4,UA,UA_CODESHARE,19977,UA,5044,OO,20304,OO,N437SW,5044,11076,1107602,31076,"Hancock/Houghton, MI",MI,26,Michigan,43,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1100-1159,14.0,1203.0,1203.0,10.0,1230,-17.0,0.0,-2.0,1200-1259,2,0.0
2021-04-27,SkyWest Airlines Inc.,MSP,BNA,false,false,2025,2023.0,0.0,-2.0,2228.0,0.0,105.0,128.0,125.0,695.0,2021,2,4,27,2,DL,DL_CODESHARE,19790,DL,3546,OO,20304,OO,N834SK,3546,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,-1.0,2000-2059,10.0,2033.0,2218.0,10.0,2233,-5.0,0.0,-1.0,2200-2259,3,0.0
2021-04-12,SkyWest Airlines Inc.,ABQ,LAX,false,false,600,556.0,0.0,-4.0,655.0,0.0,97.0,124.0,119.0,677.0,2021,2,4,12,1,DL,DL_CODESHARE,19790,DL,3600,OO,20304,OO,N281SY,3600,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,0600-0659,15.0,611.0,648.0,7.0,704,-9.0,0.0,-1.0,0700-0759,3,0.0
2021-04-15,Republic Airlines,ORD,IAH,false,false,1300,1300.0,0.0,0.0,1559.0,0.0,139.0,180.0,179.0,925.0,2021,2,4,15,4,AA,AA_CODESHARE,19805,AA,4831,YX,20452,YX,N415YX,4831,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,0.0,1300-1359,29.0,1329.0,1548.0,11.0,1600,-1.0,0.0,-1.0,1600-1659,4,0.0
2021-04-18,Republic Airlines,EYW,DCA,false,false,1724,1744.0,20.0,20.0,2011.0,4.0,129.0,163.0,147.0,1023.0,2021,2,4,18,7,AA,AA_CODESHARE,19805,AA,4912,YX,20452,YX,N405YX,4912,11624,1162403,31624,"Key West, FL",FL,12,Florida,33,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,1.0,1.0,1700-1759,15.0,1759.0,2008.0,3.0,2007,4.0,0.0,0.0,2000-2059,5,0.0
2021-04-15,Republic Airlines,IND,DTW,false,false,1803,1754.0,0.0,-9.0,1906.0,0.0,43.0,76.0,72.0,231.0,2021,2,4,15,4,DL,DL_CODESHARE,19790,DL,5805,YX,20452,YX,N228JQ,5805,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1800-1859,17.0,1811.0,1854.0,12.0,1919,-13.0,0.0,-1.0,1900-1959,1,0.0
2021-11-16,"Commutair Aka Champlain Enterprises, Inc.",LRD,IAH,false,false,730,725.0,0.0,-5.0,851.0,0.0,52.0,84.0,86.0,301.0,2021,4,11,16,2,UA,UA_CODESHARE,19977,UA,4890,C5,20445,C5,N24103,4890,13061,1306106,33038,"Laredo, TX",TX,48,Texas,74,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0.0,-1.0,0700-0759,26.0,751.0,843.0,8.0,854,-3.0,0.0,-1.0,0800-0859,2,0.0
2021-11-02,Allegiant Air,LAS,FAT,false,false,1100,1056.0,0.0,-4.0,1201.0,0.0,51.0,70.0,65.0,259.0,2021,4,11,2,2,G4,G4,20368,G4,31,G4,20368,G4,331NV,31,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,11638,1163807,31638,"Fresno, CA",CA,6,California,91,0.0,-1.0,1100-1159,10.0,1106.0,1157.0,4.0,1210,-9.0,0.0,-1.0,1200-1259,2,0.0
2021-11-04,Delta Air Lines Inc.,ATL,IAH,false,false,950,1012.0,22.0,22.0,1136.0,35.0,105.0,131.0,144.0,689.0,2021,4,11,4,4,DL,DL,19790,DL,1484,DL,19790,DL,N372NW,1484,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,1.0,1.0,0900-0959,28.0,1040.0,1125.0,11.0,1101,35.0,1.0,2.0,1100-1159,3,0.0
2021-11-08,Delta Air Lines Inc.,ATL,LAX,false,false,1810,1808.0,0.0,-2.0,1950.0,0.0,263.0,302.0,282.0,1947.0,2021,4,11,8,1,DL,DL,19790,DL,498,DL,19790,DL,N352DN,498,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1800-1859,11.0,1819.0,1942.0,8.0,2012,-22.0,0.0,-2.0,2000-2059,8,0.0
2021-11-22,Delta Air Lines Inc.,JFK,PHX,false,false,710,710.0,0.0,0.0,1030.0,0.0,293.0,339.0,320.0,2153.0,2021,4,11,22,1,DL,DL,19790,DL,795,DL,19790,DL,N831MH,795,12478,1247805,31703,"New York, NY",NY,36,New York,22,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,0.0,0700-0759,21.0,731.0,1024.0,6.0,1049,-19.0,0.0,-2.0,1000-1059,9,0.0
2021-11-08,Envoy Air,DFW,GPT,false,false,1554,1551.0,0.0,-3.0,1716.0,0.0,68.0,94.0,85.0,500.0,2021,4,11,8,1,AA,AA_CODESHARE,19805,AA,3546,MQ,20398,MQ,N922AE,3546,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,11973,1197302,31973,"Gulfport/Biloxi, MS",MS,28,Mississippi,53,0.0,-1.0,1500-1559,14.0,1605.0,1713.0,3.0,1728,-12.0,0.0,-1.0,1700-1759,3,0.0
2021-11-12,Envoy Air,ORD,LIT,false,false,2030,2040.0,10.0,10.0,2217.0,0.0,76.0,127.0,97.0,552.0,2021,4,11,12,5,AA,AA_CODESHARE,19805,AA,3561,MQ,20398,MQ,N763CC,3561,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,12992,1299206,32600,"Little Rock, AR",AR,5,Arkansas,71,0.0,0.0,2000-2059,13.0,2053.0,2209.0,8.0,2237,-20.0,0.0,-2.0,2200-2259,3,0.0
2021-11-23,Envoy Air,SGF,CLT,false,false,1056,1053.0,0.0,-3.0,1356.0,0.0,95.0,129.0,123.0,708.0,2021,4,11,23,2,AA,AA_CODESHARE,19805,AA,4178,MQ,20398,MQ,N218NN,4178,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,0.0,-1.0,1000-1059,14.0,1107.0,1342.0,14.0,1405,-9.0,0.0,-1.0,1400-1459,3,0.0
2021-11-24,Endeavor Air Inc.,LGA,MKE,false,false,1530,1526.0,0.0,-4.0,1657.0,0.0,111.0,158.0,151.0,738.0,2021,4,11,24,3,DL,DL_CODESHARE,19790,DL,4666,9E,20363,9E,N902XJ,4666,12953,1295304,31703,"New York, NY",NY,36,New York,22,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,0.0,-1.0,1500-1559,36.0,1602.0,1653.0,4.0,1708,-11.0,0.0,-1.0,1700-1759,3,0.0
2021-11-03,Endeavor Air Inc.,ATL,BTV,false,false,1743,1740.0,0.0,-3.0,1956.0,0.0,117.0,151.0,136.0,961.0,2021,4,11,3,3,DL,DL_CODESHARE,19790,DL,4854,9E,20363,9E,N349PQ,4854,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,0.0,-1.0,1700-1759,15.0,1755.0,1952.0,4.0,2014,-18.0,0.0,-2.0,2000-2059,4,0.0
2021-11-22,Endeavor Air Inc.,SGF,ATL,false,false,1725,1722.0,0.0,-3.0,1959.0,0.0,76.0,103.0,97.0,563.0,2021,4,11,22,1,DL,DL_CODESHARE,19790,DL,5232,9E,20363,9E,N928XJ,5232,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1700-1759,15.0,1737.0,1953.0,6.0,2008,-9.0,0.0,-1.0,2000-2059,3,0.0
2021-11-27,Endeavor Air Inc.,RIC,BOS,false,false,1235,1230.0,0.0,-5.0,1404.0,0.0,73.0,104.0,94.0,474.0,2021,4,11,27,6,DL,DL_CODESHARE,19790,DL,5304,9E,20363,9E,N295PQ,5304,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,0.0,-1.0,1200-1259,13.0,1243.0,1356.0,8.0,1419,-15.0,0.0,-1.0,1400-1459,2,0.0
2021-11-27,American Airlines Inc.,TPA,MIA,false,false,1250,1248.0,0.0,-2.0,1351.0,0.0,42.0,68.0,63.0,204.0,2021,4,11,27,6,AA,AA,19805,AA,1693,AA,19805,AA,N712US,1693,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,0.0,-1.0,1200-1259,13.0,1301.0,1343.0,8.0,1358,-7.0,0.0,-1.0,1300-1359,1,0.0
2021-11-20,American Airlines Inc.,SEA,DFW,false,false,538,533.0,0.0,-5.0,1108.0,0.0,189.0,232.0,215.0,1660.0,2021,4,11,20,6,AA,AA,19805,AA,2748,AA,19805,AA,N976UY,2748,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,0001-0559,14.0,547.0,1056.0,12.0,1130,-22.0,0.0,-2.0,1100-1159,7,0.0
2021-11-06,American Airlines Inc.,CLT,PVD,false,false,1634,1628.0,0.0,-6.0,1817.0,0.0,91.0,116.0,109.0,683.0,2021,4,11,6,6,AA,AA,19805,AA,712,AA,19805,AA,N994NN,712,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,0.0,-1.0,1600-1659,13.0,1641.0,1812.0,5.0,1830,-13.0,0.0,-1.0,1800-1859,3,0.0
2021-11-08,American Airlines Inc.,PHX,ORD,false,false,725,720.0,0.0,-5.0,1131.0,0.0,164.0,209.0,191.0,1440.0,2021,4,11,8,1,AA,AA,19805,AA,713,AA,19805,AA,N419AN,713,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,0700-0759,17.0,737.0,1121.0,10.0,1154,-23.0,0.0,-2.0,1100-1159,6,0.0
2021-11-02,American Airlines Inc.,PHL,LAS,false,false,1706,1715.0,9.0,9.0,1943.0,7.0,304.0,330.0,328.0,2176.0,2021,4,11,2,2,AA,AA,19805,AA,1886,AA,19805,AA,N923US,1886,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,0.0,1700-1759,17.0,1732.0,1936.0,7.0,1936,7.0,0.0,0.0,1900-1959,9,0.0
2021-11-30,American Airlines Inc.,MSP,CLT,false,false,1542,1550.0,8.0,8.0,1912.0,0.0,112.0,158.0,142.0,930.0,2021,4,11,30,2,AA,AA,19805,AA,2084,AA,19805,AA,N725UW,2084,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,0.0,0.0,1500-1559,18.0,1608.0,1900.0,12.0,1920,-8.0,0.0,-1.0,1900-1959,4,0.0
2021-11-03,Capital Cargo International,CLT,PGV,false,false,2043,2036.0,0.0,-7.0,2150.0,0.0,37.0,74.0,74.0,203.0,2021,4,11,3,3,AA,AA_CODESHARE,19805,AA,6059,PT,20427,PT,N626AE,6059,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,14092,1409205,34092,"Greenville, NC",NC,37,North Carolina,36,0.0,-1.0,2000-2059,28.0,2104.0,2141.0,9.0,2157,-7.0,0.0,-1.0,2100-2159,1,0.0
